,District #,% Students with COVID 08/01/21,% Staff with COVID 08/01/21,% Students with COVID 07/25/21,% Staff with COVID 07/25/21,% Students with COVID 07/18/21,% Staff with COVID 07/18/21,% Students with COVID 07/11/21,% Staff with COVID 07/11/21,% Students with COVID 07/04/21,% Staff with COVID 07/04/21,% Students with COVID 06/27/21,% Staff with COVID 06/27/21,% Students with COVID 06/20/21,% Staff with COVID 06/20/21,% Students with COVID 06/13/21,% Staff with COVID 06/13/21,% Students with COVID 06/06/21,% Staff with COVID 06/06/21,% Students with COVID 05/30/21,% Staff with COVID 05/30/21,% Students with COVID 05/23/21,% Staff with COVID 05/23/21,% Students with COVID 05/16/21,% Staff with COVID 05/16/21,% Students with COVID 05/09/21,% Staff with COVID 05/09/21,% Students with COVID 05/02/21,% Staff with COVID 05/02/21,% Students with COVID 04/25/21,% Staff with COVID 04/25/21,% Students with COVID 04/18/21,% Staff with COVID 04/18/21,% Students with COVID 04/11/21,% Staff with COVID 04/11/21,% Students with COVID 04/04/21,% Staff with COVID 04/04/21,% Students with COVID 03/28/21,% Staff with COVID 03/28/21,% Students with COVID 03/21/21,% Staff with COVID 03/21/21,% Students with COVID 03/14/21,% Staff with COVID 03/14/21,% Students with COVID 03/07/21,% Staff with COVID 03/07/21,% Students with COVID 02/28/21,% Staff with COVID 02/28/21,% Students with COVID 02/21/21,% Staff with COVID 02/21/21,% Students with COVID 02/14/21,% Staff with COVID 02/14/21,% Students with COVID 02/07/21,% Staff with COVID 02/07/21,% Students with COVID 01/31/21,% Staff with COVID 01/31/21,% Students with COVID 01/24/21,% Staff with COVID 01/24/21,% Students with COVID 01/17/21,% Staff with COVID 01/17/21,% Students with COVID 01/10/21,% Staff with COVID 01/10/21,% Students with COVID 01/03/21,% Staff with COVID 01/03/21,% Students with COVID 12/27/21,% Staff with COVID 12/27/21,% Students with COVID 12/20/21,% Staff with COVID 12/20/21,% Students with COVID 12/13/21,% Staff with COVID 12/13/21,% Students with COVID 12/06/21,% Staff with COVID 12/06/21,% Students with COVID 11/29/21,% Staff with COVID 11/29/21,% Students with COVID 11/22/21,% Staff with COVID 11/22/21
1056,227912.0,,,,,,,,,,,,,,,,,,,0.0347985347985348,6.298815822625347e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,227907.0,,,,,,,,,,,,,,,,,,,,,0.014035087719298246,0.0026825713340427244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,227907.0,,,,,,,,,,,,,,,,,,,,,0.010025062656641603,0.008941904446809082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,227907.0,,,,,,,,,,,,,,,,,,,,,0.03110047846889952,0.007153523557447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,227907.0,,,,,,,,,,,,,,,,,,,,,0.008237986270022883,0.013412856670213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,227909.0,,,,,,,,,,,,,,,,,,,,,0.031496062992125984,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,227909.0,,,,,,,,,,,,,,,,,,,,,0.0242024202420242,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,227909.0,,,,,,,,,,,,,,,,,,,,,0.04293381037567084,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,227909.0,,,,,,,,,,,,,,,,,,,,,0.026743075453677174,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,227910.0,,,,,,,,,,,,,,,,,,,,,0.007359705611775529,0.014936073604970726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,227912.0,,,,,,,,,,,,,,,,,,,,,0.02528735632183908,0.0003779289493575208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,227912.0,,,,,,,,,,,,,,,,,,,,,0.0347985347985348,6.298815822625347e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,227816.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.009264620729588882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,227816.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004632310364794441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,227816.0,,,,,,,,,,,,,,,,,,,,,,,0.0075075075075075074,0.004632310364794441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,227816.0,,,,,,,,,,,,,,,,,,,,,,,0.011869436201780416,0.016213086276780544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,227824.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,227824.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,227824.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364,227824.0,,,,,,,,,,,,,,,,,,,,,,,0.036585365853658534,0.007526153383005945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,227825.0,,,,,,,,,,,,,,,,,,,,,,,0.007142857142857143,0.011083402604599613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,227825.0,,,,,,,,,,,,,,,,,,,,,,,0.014623172103487065,0.038791909116098644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6392,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6393,227901.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6396,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6397,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0007204234649126757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,227901.0,,,,,,,,,,,,,,,,,,,,,,,,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0006303705317985912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0006303705317985912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004502646655704223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00027015879934225336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6408,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6410,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6411,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6412,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413,227901.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004502646655704223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6443,227907.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444,227907.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0017883808893618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.006765899864682003,0.0026825713340427244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.014164305949008499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.0109717868338558,0.005365142668085449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6449,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.014035087719298246,0.0026825713340427244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.010025062656641603,0.008941904446809082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.03110047846889952,0.007153523557447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,227907.0,,,,,,,,,,,,,,,,,,,,,,,0.008237986270022883,0.013412856670213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6453,227909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454,227909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.011029411764705883,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6457,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.016286644951140065,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.02111324376199616,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.031496062992125984,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.022298456260720412,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.0242024202420242,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6462,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.04293381037567084,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6463,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.026743075453677174,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,227909.0,,,,,,,,,,,,,,,,,,,,,,,0.052053824362606235,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6465,227910.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6466,227910.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002389771776795316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467,227910.0,,,,,,,,,,,,,,,,,,,,,,,0.008305647840531562,0.000597442944198829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468,227910.0,,,,,,,,,,,,,,,,,,,,,,,0.013468013468013467,0.0029872147209941452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469,227910.0,,,,,,,,,,,,,,,,,,,,,,,0.017889087656529516,0.0029872147209941452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470,227910.0,,,,,,,,,,,,,,,,,,,,,,,0.007359705611775529,0.014936073604970726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,227912.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472,227912.0,,,,,,,,,,,,,,,,,,,,,,,0.021834061135371178,0.00012597631645250694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,227912.0,,,,,,,,,,,,,,,,,,,,,,,0.02528735632183908,0.0003779289493575208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474,227912.0,,,,,,,,,,,,,,,,,,,,,,,0.0347985347985348,6.298815822625347e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,227816.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.009264620729588882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,227816.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004632310364794441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,227816.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0075075075075075074,0.004632310364794441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,227816.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011869436201780416,0.016213086276780544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,227824.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,227824.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,227824.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,227824.0,,,,,,,,,,,,,,,,,,,,,,,,,0.036585365853658534,0.007526153383005945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,227825.0,,,,,,,,,,,,,,,,,,,,,,,,,0.007142857142857143,0.011083402604599613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344,227825.0,,,,,,,,,,,,,,,,,,,,,,,,,0.013498312710911136,0.038791909116098644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0007204234649126757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0006303705317985912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0006303705317985912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0004502646655704223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.005293311408447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00027015879934225336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,227901.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00036021173245633786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
